token,valid,num_proposals,selected_idx,oracle_idx,selected_score,oracle_score,ranking_regret,hit_at_1,hit_at_5,selected_predicted_score,oracle_predicted_score,selected_no_at_fault_collisions,oracle_no_at_fault_collisions,selected_drivable_area_compliance,oracle_drivable_area_compliance,selected_ego_progress,oracle_ego_progress,selected_time_to_collision_within_bound,oracle_time_to_collision_within_bound,selected_comfort,oracle_comfort,selected_driving_direction_compliance,oracle_driving_direction_compliance
98527843384f5f43,True,64,47,28,1.0,1.0,0.0,False,True,2.3936638832092285,2.2923290729522705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fbc9981c30745684,True,64,47,28,1.0,1.0,0.0,False,True,2.3965437412261963,2.2698748111724854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bb9c441a4c2b5791,True,64,47,28,1.0,1.0,0.0,False,True,2.377122640609741,2.2210092544555664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5dae1d43c2e55113,True,64,62,36,0.9547625581420455,1.0,0.04523744185795453,False,False,2.305576801300049,2.0905044078826904,1.0,1.0,1.0,1.0,0.8914301395409092,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a6fd750fe57d5bb9,True,64,6,28,0.9235804354369108,1.0,0.07641956456308918,False,False,2.3273987770080566,2.099628448486328,1.0,1.0,1.0,1.0,0.8165930450485858,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77f0818999145e8f,True,64,62,2,0.9312527496152084,1.0,0.06874725038479157,False,False,2.331671953201294,1.788205623626709,1.0,1.0,1.0,1.0,0.8350065990765001,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0ee1f95f55d95f7e,True,64,47,16,0.91268214647693,0.9752692641531194,0.06258711767618941,False,False,2.3378119468688965,2.153186321258545,1.0,1.0,1.0,1.0,0.7904371515446321,0.9406462339674867,1.0,1.0,1.0,1.0,1.0,1.0
1d3700dc6c9950e0,True,64,47,16,0.8743246778540108,0.9371589469457743,0.06283426909176348,False,False,2.3183887004852295,2.0524351596832275,1.0,1.0,1.0,1.0,0.698379226849626,0.8491814726698581,1.0,1.0,1.0,1.0,1.0,1.0
dc8fc926ef0451f1,True,64,47,0,1.0,1.0,0.0,False,False,2.386354446411133,2.3045156002044678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
d77a9c90baf35d87,True,64,7,0,1.0,1.0,0.0,False,False,2.4080634117126465,2.316533088684082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
b23f49937a48507e,True,64,26,0,1.0,1.0,0.0,False,True,2.4498367309570312,2.4261116981506348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3debd3d86b5850dd,True,64,7,0,1.0,1.0,0.0,False,False,2.46451997756958,2.3985724449157715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26cc0e92707756f2,True,64,7,0,1.0,1.0,0.0,False,False,2.451270580291748,2.3035409450531006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2313aa310e16503d,True,64,12,0,1.0,1.0,0.0,False,False,2.476783514022827,2.47391939163208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5c9c6666d0725c64,True,64,61,0,1.0,1.0,0.0,False,False,2.4797098636627197,2.4773404598236084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ea90773e4a7c5723,True,64,12,0,1.0,1.0,0.0,False,False,2.479646921157837,2.4791665077209473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a76311c957b05f8c,True,64,40,0,1.0,1.0,0.0,False,False,2.476374387741089,2.4761407375335693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143420292ce554f6,True,64,12,0,1.0,1.0,0.0,False,False,2.4775331020355225,2.4767472743988037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6b8554204c935ab0,True,64,55,0,1.0,1.0,0.0,False,False,2.4755635261535645,2.4733078479766846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bc42935ebf1854f6,True,64,12,0,1.0,1.0,0.0,False,False,2.4769937992095947,2.476959466934204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e10a3a8d627e5700,True,64,47,0,1.0,1.0,0.0,False,False,2.476769208908081,2.4744608402252197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54e1cb577c0a5f7e,True,64,37,27,0.9014719956389764,0.9885298003365826,0.08705780469760616,False,False,2.369420289993286,1.838241457939148,1.0,1.0,1.0,1.0,0.7635327895335432,0.972471520807798,1.0,1.0,1.0,1.0,1.0,1.0
4a4ce3ba90ad5614,True,64,17,30,0.8543672906715903,1.0,0.14563270932840966,False,False,2.3555281162261963,0.75398188829422,1.0,1.0,1.0,1.0,0.650481497611817,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77868241ec115a11,True,64,17,30,0.8469894042870866,0.9927220151317409,0.14573261084465428,False,False,2.359755277633667,1.136272668838501,1.0,1.0,1.0,1.0,0.6327745702890079,0.9825328363161778,1.0,1.0,1.0,1.0,1.0,1.0
3e8b81f8eb205311,True,64,17,54,0.8557905334300057,0.9827935948920472,0.12700306146204154,False,False,2.3471906185150146,1.7283504009246826,1.0,1.0,1.0,1.0,0.6538972802320135,0.9587046277409133,1.0,1.0,1.0,1.0,1.0,1.0
db180d0c665454aa,True,64,21,39,0.8496398308675079,0.9673511164749016,0.11771128560739363,False,False,2.3638806343078613,1.711350679397583,1.0,1.0,1.0,1.0,0.6391355940820191,0.921642679539764,1.0,1.0,1.0,1.0,1.0,1.0
ab6e020759565f9f,True,64,21,51,0.8163427407529545,0.9710092111682718,0.15466647041531723,False,False,2.3759353160858154,0.48255252838134766,1.0,1.0,1.0,1.0,0.5592225778070908,0.9304221068038523,1.0,1.0,1.0,1.0,1.0,1.0
e59fd69b1be85258,True,64,17,2,0.8248352309832857,0.9601275979769044,0.13529236699361868,False,False,2.368326425552368,1.5439945459365845,1.0,1.0,1.0,1.0,0.579604554359886,0.9043062351445703,1.0,1.0,1.0,1.0,1.0,1.0
74deabca4e1259f5,True,64,50,0,1.0,1.0,0.0,False,False,2.3997151851654053,1.845916509628296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2eb2bc9d3b35584f,True,64,50,0,1.0,1.0,0.0,False,False,2.400571584701538,1.8041086196899414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
c81b474102d75351,True,64,62,0,1.0,1.0,0.0,False,False,2.403294324874878,1.935329794883728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2b4e72f733d35e89,True,64,42,0,1.0,1.0,0.0,False,False,2.4148833751678467,2.286658763885498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
aba1622c877f51bb,True,64,11,0,1.0,1.0,0.0,False,False,2.412338972091675,2.1913204193115234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
daf715295e7d576b,True,64,29,0,1.0,1.0,0.0,False,False,2.418464183807373,2.3141603469848633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8db7275969855f22,True,64,28,0,1.0,1.0,0.0,False,False,2.423945188522339,2.3686602115631104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fe71d216396c5ab3,True,64,27,0,1.0,1.0,0.0,False,False,2.431492567062378,2.4257383346557617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
d929120b36a95db5,True,64,54,0,1.0,1.0,0.0,False,False,2.4516961574554443,2.4484426975250244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4a71a24c376f5388,True,64,6,0,1.0,1.0,0.0,False,False,2.483717679977417,2.483098030090332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1c5019f2bc6052d6,True,64,56,0,1.0,1.0,0.0,False,False,2.4844326972961426,2.4841439723968506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2eb7c4dc6ec65123,True,64,50,0,1.0,1.0,0.0,False,False,2.4771337509155273,2.4571871757507324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
d3badb5f8c125e12,True,64,37,0,0.9753314072029591,1.0,0.024668592797040922,False,False,2.3759267330169678,2.3352832794189453,1.0,1.0,1.0,1.0,0.9407953772871018,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0b57b00279885fd4,True,64,50,16,0.9345432477992807,1.0,0.06545675220071934,False,False,2.397977352142334,1.6716095209121704,1.0,1.0,1.0,1.0,0.8429037947182733,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1b9e4e6c5e91568d,True,64,50,15,0.9240449325618458,1.0,0.07595506743815417,False,False,2.395639657974243,1.969365119934082,1.0,1.0,1.0,1.0,0.81770783814843,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2055bd0e7a885e4a,True,64,50,19,0.9084336508405616,1.0,0.0915663491594384,False,False,2.386401414871216,1.7231305837631226,1.0,1.0,1.0,1.0,0.7802407620173479,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2b5d551f5466530e,True,64,50,19,0.8984359102723777,0.9962029425361792,0.09776703226380157,False,False,2.3713011741638184,1.7666150331497192,1.0,1.0,1.0,1.0,0.7562461846537065,0.9908870620868303,1.0,1.0,1.0,1.0,1.0,1.0
0442b2728b8058fd,True,64,37,54,0.8993888430845162,0.9880294477243892,0.088640604639873,False,False,2.3717541694641113,2.0242388248443604,1.0,1.0,1.0,1.0,0.7585332234028389,0.9712706745385342,1.0,1.0,1.0,1.0,1.0,1.0
c96b4de8d3d55287,True,64,10,19,0.8834645824740486,0.9841047030376807,0.10064012056363214,False,False,2.3539233207702637,1.9735894203186035,1.0,1.0,1.0,1.0,0.7203149979377167,0.9618512872904336,1.0,1.0,1.0,1.0,1.0,1.0
242d17bd2af15992,True,64,21,38,0.8524726995545046,0.9829627672296061,0.13049006767510152,False,False,2.356651782989502,1.7681437730789185,1.0,1.0,1.0,1.0,0.6459344789308109,0.9591106413510544,1.0,1.0,1.0,1.0,1.0,1.0
2c0e25d51b0b5e31,True,64,21,51,0.837219327259711,0.9823731874430149,0.1451538601833039,False,False,2.375020742416382,1.5456751585006714,1.0,1.0,1.0,1.0,0.6093263854233065,0.9576956498632359,1.0,1.0,1.0,1.0,1.0,1.0
3968f1bc11085a70,True,64,8,13,0.8257825156551021,0.9766470686314964,0.15086455297639434,False,False,2.385737419128418,1.1310603618621826,1.0,1.0,1.0,1.0,0.5818780375722451,0.9439529647155916,1.0,1.0,1.0,1.0,1.0,1.0
21146ac996365854,True,64,10,51,0.8386713393969666,0.9905183721606416,0.15184703276367506,False,False,2.3867623805999756,1.302905559539795,1.0,1.0,1.0,1.0,0.6128112145527199,0.9772440931855401,1.0,1.0,1.0,1.0,1.0,1.0
75f9d978b4d757a2,True,64,62,45,0.8372672215198399,0.9779548372214931,0.14068761570165322,False,False,2.3952620029449463,0.902370274066925,1.0,1.0,1.0,1.0,0.6094413316476156,0.9470916093315838,1.0,1.0,1.0,1.0,1.0,1.0
71ed3e4fcadc5322,True,64,62,45,0.8249151049356538,0.9821011634937952,0.15718605855814138,False,False,2.394615650177002,0.7471940517425537,1.0,1.0,1.0,1.0,0.5797962518455689,0.9570427923851087,1.0,1.0,1.0,1.0,1.0,1.0
3d17efc5625f5c4f,True,64,50,20,0.8253642782580952,0.9892041956862193,0.1638399174281241,False,False,2.3963186740875244,1.1095699071884155,1.0,1.0,1.0,1.0,0.5808742678194285,0.9740900696469265,1.0,1.0,1.0,1.0,1.0,1.0
eb430bd4f0095c28,True,64,62,20,0.8082250843625456,0.9659246451073344,0.15769956074478886,False,False,2.4028215408325195,0.9579343199729919,1.0,1.0,1.0,1.0,0.5397402024701095,0.9182191482576026,1.0,1.0,1.0,1.0,1.0,1.0
197f2dea642850e7,True,64,53,20,0.8114120969910373,0.953928556116392,0.1425164591253547,False,False,2.405656337738037,1.16212797164917,1.0,1.0,1.0,1.0,0.5473890327784897,0.8894285346793411,1.0,1.0,1.0,1.0,1.0,1.0
e1f6c044f4235462,True,64,53,57,0.8065253414194639,0.9428815891518347,0.13635624773237087,False,False,2.4074511528015137,1.1109702587127686,1.0,1.0,1.0,1.0,0.5356608194067132,0.8629158139644032,1.0,1.0,1.0,1.0,1.0,1.0
b191eb9b8de25005,True,64,7,0,1.0,1.0,0.0,False,False,2.39530348777771,2.1467831134796143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
c4d424c8f74e5b70,True,64,50,0,1.0,1.0,0.0,False,False,2.396365165710449,2.1342992782592773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a6da1090aa335503,True,64,53,0,1.0,1.0,0.0,False,False,2.4088406562805176,2.195420265197754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3a36b098acee53b9,True,64,29,0,1.0,1.0,0.0,False,False,2.4241392612457275,2.4055910110473633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48271cdeceb35236,True,64,29,0,1.0,1.0,0.0,False,False,2.434304714202881,2.391634225845337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8560e670c7865e3f,True,64,6,0,1.0,1.0,0.0,False,False,2.477583169937134,2.4728074073791504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
c4b1d4fabd315035,True,64,48,0,1.0,1.0,0.0,False,False,2.483893632888794,2.482391357421875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
008d66a74c275479,True,64,56,0,1.0,1.0,0.0,False,False,2.4843719005584717,2.4835033416748047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4211afd0df14524c,True,64,63,0,1.0,1.0,0.0,False,True,2.47873592376709,2.3093061447143555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f6ee3ce42dfc56e3,True,64,42,6,1.0,1.0,0.0,False,False,2.479750394821167,2.477989673614502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
b95ff3bc9cf45e47,True,64,10,5,0.9050488231248498,1.0,0.0949511768751502,False,False,2.3054683208465576,2.1234962940216064,1.0,1.0,1.0,1.0,0.7721171754996395,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7c62648ff8a25812,True,64,40,5,0.969858566893112,1.0,0.030141433106887994,False,False,2.383690357208252,2.3187243938446045,1.0,1.0,1.0,1.0,0.9276605605434689,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2f8dd3404f375ed8,True,64,53,2,0.921477360721601,1.0,0.07852263927839898,False,False,2.383305311203003,2.1850805282592773,1.0,1.0,1.0,1.0,0.8115456657318424,1.0,1.0,1.0,1.0,1.0,1.0,1.0
162436ec6cca53a4,True,64,53,2,0.9192267996070219,1.0,0.08077320039297808,False,False,2.354599714279175,2.0496435165405273,1.0,1.0,1.0,1.0,0.8061443190568524,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bc3d973c3543556c,True,64,31,5,0.9492061749596766,1.0,0.05079382504032337,False,False,2.364488363265991,2.3024344444274902,1.0,1.0,1.0,1.0,0.8780948199032238,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9f105aba36355fe1,True,64,47,13,0.0,1.0,1.0,False,False,1.8222843408584595,1.0852184295654297,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57eebf7c02c05c63,True,64,10,13,0.0,1.0,1.0,False,False,1.8197325468063354,0.8597742319107056,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cc652b7870745fa5,True,64,10,5,0.0,1.0,1.0,False,False,1.6898624897003174,-0.05650508403778076,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cc86bfa114035604,True,64,47,5,0.0,1.0,1.0,False,False,2.051806688308716,0.5553535223007202,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93c2bfeb7c885a2e,True,64,47,19,0.9662793441714491,1.0,0.03372065582855088,False,False,2.2697174549102783,1.1888731718063354,1.0,1.0,1.0,1.0,0.919070426011478,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32c74fb957e45651,True,64,47,13,0.99195679430018,1.0,0.008043205699819977,False,False,2.380676507949829,1.8665409088134766,1.0,1.0,1.0,1.0,0.9806963063204323,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e00c640657fb5895,True,64,47,13,0.999731142102101,1.0,0.0002688578978989886,False,False,2.384582281112671,1.9340680837631226,1.0,1.0,1.0,1.0,0.9993547410450425,1.0,1.0,1.0,1.0,1.0,1.0,0.5
9b86b7cc0b41507b,True,64,47,13,0.964714437579009,1.0,0.03528556242099101,False,False,2.3562843799591064,2.0177063941955566,1.0,1.0,1.0,1.0,0.9153146501896214,1.0,1.0,1.0,1.0,1.0,1.0,0.5
fb2daf8a925a5ff2,True,64,47,2,0.922225038708477,1.0,0.07777496129152295,False,False,2.248715400695801,1.9680548906326294,1.0,1.0,1.0,1.0,0.8133400929003453,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e3aa32e033635c8d,True,64,47,2,0.8946437222868692,0.9834147085430632,0.08877098625619406,False,False,2.259416341781616,2.1676290035247803,1.0,1.0,1.0,1.0,0.7471449334884858,0.9601953005033519,1.0,1.0,1.0,1.0,1.0,1.0
6d0a7f0bb4e7584b,True,64,10,5,0.8561921361084739,1.0,0.1438078638915261,False,False,2.170172929763794,1.8026014566421509,1.0,1.0,1.0,1.0,0.6548611266603372,1.0,1.0,1.0,1.0,1.0,1.0,1.0
502fadfdde3554b2,True,64,6,51,0.6395111665464935,1.0,0.36048883345350646,False,False,2.2482621669769287,1.53685462474823,1.0,1.0,1.0,1.0,0.1348267997115845,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9cd4b5f3bbf85357,True,64,28,38,0.8630719990615946,1.0,0.1369280009384054,False,False,2.2567992210388184,1.9013983011245728,1.0,1.0,1.0,1.0,0.6713727977478271,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cc63d140e4285f30,True,64,47,11,0.9625734847732739,1.0,0.03742651522672613,False,False,2.3254103660583496,2.111233711242676,1.0,1.0,1.0,1.0,0.9101763634558572,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6233d1b3e62a5772,True,64,26,0,1.0,1.0,0.0,False,False,2.4806315898895264,2.477708578109741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cf2e8812889754b1,True,64,63,0,1.0,1.0,0.0,False,True,2.4807374477386475,2.4753146171569824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9c13995a8a285f90,True,64,49,0,1.0,1.0,0.0,False,False,2.4797987937927246,2.4734268188476562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67dff3c1993f57a5,True,64,49,5,0.8494259354009993,0.9112342350137091,0.06180829961270984,False,False,2.3820810317993164,2.0080349445343018,1.0,1.0,1.0,1.0,0.6386222449623982,0.786962164032902,1.0,1.0,1.0,1.0,1.0,0.0
ee461de4700c5148,True,64,49,5,0.8532016085121129,0.9092749060572255,0.05607329754511259,False,False,2.3679213523864746,1.9425709247589111,1.0,1.0,1.0,1.0,0.647683860429071,0.7822597745373412,1.0,1.0,1.0,1.0,0.0,0.0
47fdf7c04b155eac,True,64,21,5,0.8096744442876562,0.9161753688632625,0.10650092457560623,False,False,2.2879676818847656,0.8731295466423035,1.0,1.0,1.0,1.0,0.5432186662903749,0.7988208852718298,1.0,1.0,1.0,1.0,0.0,0.0
e59b32f05f5e54f0,True,64,21,38,0.807461050145033,0.8984820273581672,0.09102097721313418,False,False,2.286207914352417,1.2031259536743164,1.0,1.0,1.0,1.0,0.5379065203480794,0.7563568656596009,1.0,1.0,1.0,1.0,0.0,0.0
50676507e4e2554f,True,64,10,28,0.7995547280462428,0.8661413836024011,0.06658665555615828,False,False,2.258324146270752,1.508166790008545,1.0,1.0,1.0,1.0,0.5189313473109826,0.6787393206457627,1.0,1.0,1.0,1.0,0.0,0.0
26840e3a5da45589,True,64,10,52,0.7799046443448147,0.8476858582804535,0.06778121393563885,False,False,2.248697519302368,1.436063289642334,1.0,1.0,1.0,1.0,0.4717711464275553,0.6344460598730884,1.0,1.0,1.0,1.0,0.5,0.0
b966c10ea361593f,True,64,17,12,0.7659816867156365,0.8215352335875638,0.05555354687192726,False,False,2.227652072906494,1.6748027801513672,1.0,1.0,1.0,1.0,0.4383560481175276,0.571684560610153,1.0,1.0,1.0,1.0,0.5,0.0
7ffee2481b68517c,True,64,17,32,0.860352640987606,0.9560850199414442,0.09573237895383824,False,False,2.263606309890747,2.030810594558716,1.0,1.0,1.0,1.0,0.6648463383702544,0.8946040478594661,1.0,1.0,1.0,1.0,0.5,0.5
fc48d9805c955217,True,64,47,0,1.0,1.0,0.0,False,False,2.4812262058258057,2.4785563945770264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
aed7c50719f959a1,True,64,44,0,1.0,1.0,0.0,False,False,2.4829201698303223,2.3857879638671875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8ce3ec49327d572e,True,64,42,0,1.0,1.0,0.0,False,True,2.4836080074310303,2.317988634109497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
415b05ca44da5fbb,True,64,21,0,1.0,1.0,0.0,False,False,2.483536958694458,2.3139305114746094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4c7c3a0a401d5f38,True,64,53,16,0.9329623243358238,1.0,0.06703767566417618,False,False,2.3691534996032715,1.8604665994644165,1.0,1.0,1.0,1.0,0.839109578405977,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8eefb96f7e5f598e,True,64,43,5,0.9304623624579614,1.0,0.06953763754203857,False,False,2.4243409633636475,2.325855016708374,1.0,1.0,1.0,1.0,0.8331096698991076,1.0,1.0,1.0,1.0,1.0,1.0,1.0
093362cabde15b52,True,64,43,5,0.9462184933823968,1.0,0.05378150661760317,False,False,2.438152551651001,2.3429970741271973,1.0,1.0,1.0,1.0,0.8709243841177524,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75aa8f2b9b6250e4,True,64,4,0,1.0,1.0,0.0,False,False,2.43461275100708,2.4224092960357666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93c82496dc8e59c5,True,64,1,0,1.0,1.0,0.0,False,True,2.37927508354187,2.3360531330108643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59c8fb57fe4058ea,True,64,1,6,0.5833333333333334,1.0,0.41666666666666663,False,False,2.3738882541656494,2.331336736679077,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
77919997d5c352d8,True,64,1,17,0.5833333333333334,0.981554488662904,0.3982211553295706,False,False,2.368889331817627,2.3192105293273926,1.0,1.0,1.0,1.0,1.0,0.9557307727909695,0.0,1.0,1.0,1.0,1.0,1.0
d57d041213c554d3,True,64,37,0,1.0,1.0,0.0,False,False,2.3342907428741455,2.141094923019409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3c7c1b09e9625732,True,64,10,4,0.9424567854295257,1.0,0.05754321457047429,False,False,2.3750720024108887,2.12422251701355,1.0,1.0,1.0,1.0,0.8618962850308617,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0e7f7322726f5b86,True,64,10,12,0.9717476272792971,1.0,0.028252372720702912,False,False,2.3670151233673096,2.283426523208618,1.0,1.0,1.0,1.0,0.932194305470313,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7686d88b5ae4513e,True,64,8,8,0.9942638127940189,0.9942638127940189,0.0,True,True,2.360801935195923,2.360801935195923,1.0,1.0,1.0,1.0,0.9862331507056454,0.9862331507056454,1.0,1.0,1.0,1.0,1.0,1.0
58911c0c8e3f5906,True,64,17,17,0.9890780143418629,0.9890780143418629,0.0,True,True,2.3760528564453125,2.3760528564453125,1.0,1.0,1.0,1.0,0.9737872344204709,0.9737872344204709,1.0,1.0,1.0,1.0,1.0,1.0
f2033bf66332541b,True,64,56,56,0.5833333333333334,0.5833333333333334,0.0,True,True,2.3607871532440186,2.3607871532440186,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
d925879cb467504c,True,64,56,47,0.0,1.0,1.0,False,False,2.3128650188446045,1.1522985696792603,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
60a317c40ae656c0,True,64,42,0,0.0,1.0,1.0,False,False,2.282332420349121,2.0349502563476562,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
da03ba74198a524b,True,64,35,0,1.0,1.0,0.0,False,False,2.3422324657440186,2.229149103164673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
d3d9e16508ae5756,True,64,33,2,0.9860561873424226,1.0,0.013943812657577381,False,False,2.3246710300445557,2.232020378112793,1.0,1.0,1.0,1.0,0.9665348496218145,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1afdce6720e45022,True,64,34,15,0.0,1.0,1.0,False,False,2.330796241760254,2.270711898803711,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9d1d720d0e2e511e,True,64,50,15,0.9252257971832459,1.0,0.07477420281675407,False,False,2.4185686111450195,2.02254581451416,1.0,1.0,1.0,1.0,0.8205419132397904,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e132b016eee85b16,True,64,50,1,0.9527351882410932,1.0,0.047264811758906844,False,False,2.415510892868042,2.267212390899658,1.0,1.0,1.0,1.0,0.8865644517786239,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3a2875c07f035d2d,True,64,42,3,0.9493940504521937,1.0,0.050605949547806284,False,False,2.410836696624756,2.172119379043579,1.0,1.0,1.0,1.0,0.8785457210852649,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7b13f467f23c5a2b,True,64,8,22,0.9564486373879685,1.0,0.04355136261203152,False,False,2.3876259326934814,2.2655346393585205,1.0,1.0,1.0,1.0,0.8954767297311242,1.0,1.0,1.0,1.0,1.0,1.0,1.0
